Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
531162,EMAMILTD,A,465.05,470.45,458.00,464.30,10547,48.91,917
532683,AIAENG,A,2656.65,2656.65,2571.50,2592.00,1872,48.88,612
532896,MAGNUM,B,26.99,27.70,23.60,23.60,198929,48.79,784
535958,ESSENTIA,B,6.80,7.30,6.77,7.24,679043,48.63,212
532915,RELIGARE,A,170.00,173.30,168.25,169.90,28552,48.56,816
500405,SPLPETRO,A,792.95,792.95,754.70,756.50,6282,48.49,1218
507836,MCCHRLS-B,X,465.00,465.00,460.25,462.50,10447,48.31,36
522165,INDSILHYD,X,50.70,52.95,49.70,52.20,94090,48.31,541
542602,EMBASSY,IF,336.00,343.91,334.20,342.16,14185,48.05,311
530517,RELAXO,A,926.05,935.45,920.20,924.75,5183,47.94,841
539730,FREDUN,X,1320.00,1357.00,1320.00,1332.55,3566,47.84,262
519552,HERITGFOOD,A,322.15,324.40,315.00,317.00,14847,47.73,869
517522,RAJGLOWIR,B,949.80,960.30,915.25,921.20,5086,47.68,812
500655,GRWRHITECH,B,722.00,766.65,711.25,761.50,6397,47.55,1120
500186,HINDOILEXP,A,147.70,148.55,142.20,142.90,32803,47.48,926
543336,CHEMPLASTS,A,370.05,389.00,370.05,382.60,12476,47.32,978
519600,CCL,A,502.00,509.00,500.55,507.10,9367,47.25,718
513307,SYNTHFO,XT,356.20,356.20,339.25,356.20,13400,47.25,462
543412,STARHEALTH,B,698.75,701.25,690.00,694.10,6766,47.21,587
543464,SPITZE,M,180.00,189.85,180.00,189.85,25000,47.12,24
542141,TECHNOE*,A,291.80,291.80,285.60,286.10,16414,47.05,273
542666,GKP,T,29.55,29.80,28.50,28.85,162514,46.67,1289
533169,MANINFRA,A,84.80,85.55,82.15,83.70,55639,46.51,964
540425,SHANKARA,A,708.20,717.00,708.05,711.95,6518,46.48,1033
500674,SANOFI,A,5666.95,5666.95,5570.00,5575.15,831,46.44,367
524520,KMCSHIL,B,67.10,67.50,65.15,66.35,70025,46.43,657
500084,CESC,A,77.00,77.00,75.10,75.35,61467,46.42,619
538921,RAFL,M,463.00,463.50,463.00,463.50,10000,46.33,8
534809,PCJEWELLER,T,92.10,94.40,92.00,92.80,49763,46.27,651
506820,ASTRAZEN,A,3506.20,3549.70,3425.00,3457.50,1329,46.07,470
532656,FACORALL,X,7.88,7.88,7.40,7.48,606195,45.95,1068
532529,NDTV,T,386.45,386.70,351.25,358.70,12490,45.92,638
522281,RAMRAT,B,180.05,185.55,173.00,176.85,25547,45.81,1915
531859,ORIRAIL,X,118.20,122.95,118.20,120.00,37685,45.78,118
540124,GNA,B,669.70,669.70,637.50,643.35,7026,45.64,1077
500042,BASF,A,2657.95,2682.40,2635.85,2665.65,1716,45.63,574
532966,TWL,T,164.90,164.90,156.70,162.45,28358,45.48,372
540293,PRICOLLTD,A,185.00,185.25,179.50,180.25,24838,45.39,942
531717,VIDHIING,B,393.95,402.95,355.90,371.45,12250,45.36,970
530999,BALAMINES,A,3030.05,3059.55,3010.00,3023.05,1498,45.36,406
539992,LLOYDSTEEL,B,13.12,13.29,12.90,12.99,346747,45.26,882
532515,TVTODAY,A,283.65,285.00,267.15,271.80,16441,45.22,1569
524634,ALUFLUOR,X,317.85,317.85,295.05,305.00,14816,44.94,328
500199,IGPL,A,517.55,532.95,515.10,520.05,8608,44.90,795
530075,SELAN,B,293.00,310.00,293.00,298.55,14659,44.42,1120
514215,BINNY,XT,382.00,390.00,368.00,383.45,11777,44.08,151
542774,MUFIN,X,223.00,230.00,222.00,229.05,19296,44.03,200
533033,ISGEC,A,481.80,496.45,471.15,483.60,9217,43.74,1095
540788,ASPIRA,X,42.10,43.70,41.50,42.50,103641,43.53,79
538607,TOYAMSL,XT,12.15,12.52,11.61,12.04,364133,43.42,398
542484,ARVINDFASN,A,359.10,361.35,346.55,352.25,12149,42.84,919
532509,SUPRAJIT,A,332.95,334.45,329.00,331.65,12931,42.83,921
537708,KOTAKNIFTY,B,193.03,195.35,193.03,195.22,21967,42.80,123
500870,CASTROLIND,A,124.10,125.60,123.45,123.60,34416,42.76,940
539542,LUXIND,B,1738.60,1746.00,1720.00,1730.35,2465,42.70,499
534060,PMCFIN,X,3.25,3.29,3.01,3.01,1400699,42.67,1651
543259,HOMEFIRST,A,701.25,710.45,680.05,683.05,6161,42.62,1092
541402,AFFORDABLE,M,165.70,165.70,153.35,154.50,27200,42.53,32
540809,MRCAGRO,M,63.60,64.80,61.00,64.80,68000,42.47,31
543417,RATEGAIN,B,295.00,296.00,286.10,287.85,14644,42.42,690
543328,KRSNAA,A,489.30,494.00,464.00,468.05,8935,42.39,1780
530655,GOODLUCK,B,431.45,449.00,422.50,438.65,9780,42.38,939
531930,SARTHAKIND,XT,208.00,208.00,189.30,205.80,21021,42.31,228
542753,SEACOAST,XT,4.46,4.51,4.30,4.38,964266,42.16,1017
533138,ASTEC,A,2117.70,2122.00,2070.00,2082.50,2006,42.08,541
532372,VIRINCHI,X,42.00,43.00,42.00,42.45,98956,42.08,238
500378,JINDALSAW,A,82.40,83.90,82.15,83.25,50539,41.94,908
542399,CHALET,A,364.00,369.00,357.80,359.80,11552,41.94,824
543223,MAXINDIA,B,101.65,102.90,99.05,100.80,41512,41.91,784
530677,SUPREME,XT,143.00,152.60,138.10,144.90,29130,41.70,210
531888,REXNORD,X,134.00,134.00,124.10,124.65,32523,41.56,370
500027,ATUL,A,8347.80,8391.00,8239.45,8336.35,497,41.35,352
532054,KDDL,B,1004.60,1004.60,950.60,959.55,4240,41.25,636
543290,PGINVIT,IF,134.00,134.00,132.50,133.19,31014,41.23,719
500777,TNPETRO,B,92.90,92.90,90.10,90.80,45117,41.12,1524
539301,ARVSMART,B,263.50,283.55,263.50,276.20,15126,41.11,819
505688,BHARATGEAR,B,137.00,140.00,133.35,134.20,30197,40.95,961
532835,ICRA,A,4063.00,4094.95,3977.95,4001.05,1012,40.92,491
542034,SMGOLD,B,21.50,21.50,20.95,21.50,190742,40.88,555
543333,CARTRADE,A,510.00,532.60,503.00,518.25,7874,40.87,1101
513446,JSWISPL,A,30.30,31.00,30.30,30.85,132302,40.63,667
532929,BRIGADE,A,519.75,521.75,513.75,519.10,7760,40.20,827
535136,NIBE,XT,371.05,399.00,371.05,375.05,10443,40.20,164
524342,INDOBORAX,B,152.00,155.00,144.75,147.50,26728,39.75,648
502330,ANDHRAPAP,B,464.05,464.60,445.10,449.20,8729,39.69,527
540743,GODREJAGRO,A,477.15,477.50,468.20,471.50,8408,39.61,845
531201,SHILCTECH,X,833.00,850.00,810.00,814.10,4789,39.48,173
533573,APLLTD,A,627.95,644.45,610.75,638.75,6314,39.45,836
543249,TARC,B,47.00,47.30,45.85,46.10,85194,39.41,726
523229,BHARATSE,X,100.00,101.40,97.50,98.30,39454,39.02,370
521070,ALOKTEXT,T,16.00,16.30,15.70,16.05,242515,38.99,1169
531241,LINC,B,353.90,354.90,329.55,340.85,11394,38.96,575
524687,BASANTGL,X,20.10,20.15,19.40,19.45,198183,38.84,994
543363,PREVEST,M,364.50,373.00,350.25,358.25,10800,38.84,25
506022,PRAKASH,A,54.25,54.60,53.25,54.35,71642,38.62,1001
530961,VIKASECO,B,3.56,3.57,3.49,3.51,1093519,38.56,5621
542665,NEOGEN,A,1406.00,1410.15,1394.80,1398.80,2747,38.47,791
500009,AMBALALSA,X,29.70,29.70,28.60,28.65,133796,38.46,463
541161,KBCGLOBAL,T,2.85,2.88,2.71,2.71,1408395,38.41,704
539195,POEL,XT,170.70,171.75,164.20,164.40,23119,38.24,137
506414,FERMENTA,X,192.30,201.05,187.30,194.95,19596,38.21,314
531175,BLSINFOTE,X,3.45,3.65,3.25,3.42,1101909,38.19,2131
539040,TTIL,XT,27.05,27.05,25.80,27.05,141025,38.00,430
533104,GLOBUSSPR,A,791.05,791.05,774.50,777.30,4870,37.91,456
543413,TEGA,B,528.95,573.65,528.95,556.00,6842,37.85,628
502865,FORBESCO,A,685.00,699.00,676.85,682.00,5510,37.82,323
532926,JYOTHYLAB,A,195.30,199.35,188.50,189.35,19579,37.77,959
539660,BESTAGRO,B,1543.95,1544.95,1502.05,1517.65,2465,37.71,442
520056,SUNCLAYLTD,A,5163.65,5250.00,5067.05,5163.95,730,37.70,264
532732,KKCL,B,465.55,475.10,462.95,466.50,7982,37.49,673
530759,STERTOOLS,B,270.00,272.95,258.55,263.65,13921,37.11,835
500067,BLUESTARCO,A,1226.90,1243.00,1205.35,1218.50,3036,37.11,605
526650,TFCILTD,B,80.15,84.00,80.15,82.00,44801,36.95,881
500403,SUNDRMFAST,A,966.80,970.00,943.30,959.95,3838,36.73,596
539404,SATIN,B,145.10,145.75,133.70,134.75,26360,36.73,1070
543311,IPL,A,273.00,273.00,266.15,271.25,13579,36.60,754
517544,CENTUM,B,612.00,641.60,607.45,611.05,5865,36.60,715
540701,DCAL,A,108.05,109.25,105.65,106.40,33837,36.48,949
539562,AARNAV,X,48.25,48.25,45.60,47.35,76479,36.40,574
539997,KPL,B,355.00,355.00,338.50,344.60,10476,36.30,510
534600,JTLINFRA,B,309.10,310.00,303.60,306.95,11782,36.21,314
506943,JBCHEPHARM,A,1976.05,2012.00,1976.05,1988.35,1811,36.18,558
531069,VIJSOLX,XT,889.20,889.20,851.00,887.00,4106,36.04,272
500249,KSB,A,1865.05,1873.55,1811.00,1827.20,1952,35.93,649
543528,VENUSPIPES,B,732.05,756.50,699.75,731.85,4872,35.89,601
506235,ALEMBICLTD,A,74.00,74.60,72.00,72.45,48701,35.73,1118
530477,VIKRAMTH,X,60.35,62.90,56.30,56.95,61586,35.72,458
533676,INDOTHAI,B,266.80,266.80,241.40,253.65,13773,35.54,519
531921,AGARIND,B,690.00,690.00,632.00,635.80,5493,35.45,662
540064,FRETAIL,Z,3.83,3.83,3.83,3.83,924261,35.40,528
509055,VISAKAIND,B,466.30,468.05,460.65,466.50,7626,35.39,702
511076,SATINDLTD,X,42.65,43.00,41.90,42.25,83471,35.39,152
500840,EIHOTEL,A,182.40,186.00,181.50,184.95,19291,35.37,615
521248,KITEX,A,208.00,208.00,201.00,202.25,17396,35.28,708
535267,COMFINCAP,X,68.55,73.80,68.00,71.65,49378,35.23,110
539787,HCG,A,300.80,301.90,284.60,291.80,12089,35.20,1074
507878,UNITECH,Z,1.84,1.86,1.81,1.83,1910177,35.02,507
539546,BNL,X,60.05,61.40,57.00,61.35,58559,34.95,123
531176,MEFCOMCAP,XT,171.00,174.50,166.35,166.35,20632,34.78,324
504212,UNIVCABLES,B,263.00,276.40,258.15,272.35,12929,34.68,1363
500013,ANSALAPI,T,25.40,27.45,24.85,25.30,131637,34.60,211
521113,SUDTIND-B,X,33.70,35.40,33.00,34.75,100567,34.59,143
532503,RAJPALAYAM,X,790.00,800.00,752.75,783.15,4454,34.56,205
539056,IMAGICAA,T,32.15,34.40,32.10,32.15,106535,34.55,447
514183,BLACKROSE,X,180.70,183.00,175.00,179.95,19114,34.39,1162
531862,BHARATAGRI,X,803.00,808.00,794.00,805.15,4282,34.34,123
540935,GALAXYSURF,A,2887.95,2887.95,2828.00,2853.65,1205,34.29,444
530871,CHEMBOND,B,214.45,223.95,206.10,220.60,15758,34.25,1071
524109,KABRAEXTRU,B,427.60,439.00,423.50,425.55,7946,34.15,595
502937,KESORAMIND,B,56.80,56.80,55.10,55.70,61306,34.15,607
533272,JWL,T,78.90,81.00,76.00,78.40,43938,34.15,275
507300,RAVALSUGAR,X,5271.00,5315.95,5271.00,5315.95,643,34.13,85
541301,ORIENTELEC,A,261.35,269.95,261.35,263.75,12770,34.04,832
543266,HERANBA,A,525.05,526.25,516.10,517.20,6542,33.91,833
533162,HATHWAY,A,16.10,16.20,16.00,16.05,210583,33.87,753
543451,AGSTRA,B,79.55,80.30,77.75,78.30,43025,33.86,1277
505712,HIMTEK,X,102.50,109.85,102.30,103.95,32044,33.84,268
538836,MONTECARLO,B,692.00,693.55,671.45,683.20,4962,33.69,559
524735,HIKAL,A,344.20,351.90,337.00,341.60,9777,33.68,715
504176,HIGHENE,X,340.00,352.45,331.10,335.20,9949,33.41,362
532716,GILLANDERS,B,66.15,79.65,66.15,78.00,43106,33.32,669
541578,VARROC,A,289.25,289.25,279.00,280.10,11759,33.18,666
523606,SIKA,X,745.00,768.00,745.00,760.25,4351,32.99,219
532713,SAKUMA,B,16.45,16.75,16.05,16.15,202614,32.98,371
504380,FLOMIC,X,131.90,131.90,121.50,121.50,26815,32.96,424
502168,NCLIND,B,179.80,181.90,173.00,174.75,18634,32.93,895
523391,NAHARPOLY,B,299.90,302.70,291.00,293.30,11153,32.87,746
543389,SIGACHI,B,263.25,270.90,263.25,268.15,12316,32.79,877
543364,MARKOLINES,M,182.80,182.80,174.10,179.95,18400,32.77,22
516108,STHINPA,X,130.00,134.75,126.50,127.80,25270,32.72,162
590005,TIDEWATER,B,1044.00,1044.00,1010.60,1019.30,3181,32.68,545
513375,CARBORUNIV,A,810.00,811.50,800.85,806.05,4058,32.64,529
500119,DHAMPURSUG,A,208.85,209.75,206.20,207.45,15674,32.57,456
543401,GOCOLORS,B,1210.70,1264.40,1210.70,1236.95,2605,32.39,659
532829,LEHAR,X,107.80,107.80,104.00,106.85,30567,32.29,222
523023,SINCLAIR,X,120.90,122.90,119.00,120.10,26878,32.29,242
523261,VENKYS,A,1892.80,1914.40,1880.70,1900.80,1692,32.15,375
500338,PRSMJOHNSN,A,123.20,124.20,120.70,121.50,26417,32.14,916
500298,NATPEROX,X,1594.00,1598.40,1500.00,1531.35,2088,32.13,313
543242,HEMIPROP,A,95.50,96.10,95.20,95.30,33527,32.08,586
500233,KAJARIACER,A,1055.30,1055.30,1015.30,1032.15,3112,31.97,696
500101,ARVIND,A,95.20,95.20,93.25,93.40,34006,31.93,534
532370,RAMCOSYS,B,246.45,246.45,239.40,239.70,13135,31.90,1020
507205,TI,B,104.00,104.00,98.25,98.85,31522,31.89,811
543260,STOVEKRAFT,A,644.05,645.05,628.10,635.85,5024,31.85,563
532390,TAJGVK,B,201.00,202.00,194.10,195.80,16131,31.78,473
538666,SHARDACROP,A,382.90,393.35,378.55,390.75,8198,31.76,576
537800,MANGIND,X,4.49,4.49,4.31,4.39,726383,31.70,962
543497,BCCL,M,45.50,46.20,44.30,44.40,70400,31.70,33
530117,PRIVISCL,A,1258.00,1258.00,1180.90,1185.45,2654,31.69,840
540789,DNAMEDIA,B,4.64,4.65,4.28,4.65,685406,31.68,433
590021,BHARATRAS,B,10901.05,10969.30,10743.70,10795.90,293,31.65,165
503960,BBL,B,2265.45,2308.55,2223.40,2275.40,1390,31.49,599
543214,NDRAUTO,B,600.00,600.00,542.50,553.20,5609,31.40,459
530431,ADORFO,X,75.50,76.45,70.10,74.75,42330,31.29,338
590078,MAITHANALL,B,974.75,1009.00,974.75,999.85,3153,31.27,567
541152,GOYALALUM,B,164.25,164.80,152.00,156.10,19157,31.12,95
524037,RAMAPHO,B,262.30,265.55,248.15,249.95,12306,31.11,844
540358,RMC,MT,314.40,316.00,304.00,304.50,10000,31.08,5
540575,STARCEMENT,A,103.35,108.00,103.35,107.10,29201,31.08,892
539725,GOKULAGRO,B,126.40,126.40,119.75,122.35,25230,31.03,934
524444,EVEXIA,X,1.74,1.74,1.67,1.69,1826188,31.03,1623
540727,POOJA,T,48.55,53.30,48.55,49.40,62478,31.01,427
530309,CHANDRAP,X,169.50,171.90,156.25,159.40,19098,30.89,466
540544,PSPPROJECT,A,632.70,637.45,624.80,627.55,4905,30.88,635
533506,INVENTURE,B,3.01,3.05,2.88,2.90,1047370,30.88,820
532349,TCI,A,651.00,668.50,644.25,665.10,4631,30.74,356
513108,GANDHITUBE,B,558.00,569.00,545.90,561.35,5516,30.74,402
539636,PRECAM,B,106.20,109.80,103.00,107.40,28490,30.67,637
543489,GATEWAY,B,75.00,75.95,72.80,74.80,41089,30.64,1160
540900,NEWGEN,A,341.85,345.25,338.45,342.15,8973,30.60,620
500420,TORNTPHARM,A,1681.65,1683.10,1661.45,1667.95,1821,30.46,463
534425,SPECIALITY,B,215.90,217.40,206.20,207.85,14504,30.40,816
532663,SASKEN,A,894.00,918.00,879.10,909.20,3346,30.31,406
543279,SURYODAY,B,110.40,110.85,101.85,106.05,28141,30.23,712
516082,NRAGRINDQ,B,340.00,341.75,325.05,328.05,9057,30.06,668
505854,TRF,B,161.05,168.95,161.05,166.90,18105,29.95,509
513519,PITTIENG,B,294.05,297.25,288.85,290.60,10214,29.92,783
509966,VSTIND,A,3515.30,3538.75,3500.75,3525.10,847,29.85,555
538812,AANCHALISP,X,24.05,24.30,22.80,23.30,128242,29.74,178
533229,BAJAJCON,A,155.95,158.00,153.70,156.55,19038,29.57,709
530135,OPTIEMUS,B,239.85,242.45,233.30,236.75,12433,29.54,630
519097,RITESHIN,XT,76.45,83.70,76.45,76.45,38320,29.49,583
522241,MMFL,B,785.95,785.95,741.75,754.25,3844,29.38,746
511034,JINDRILL,B,323.05,325.75,314.05,316.40,9215,29.38,743
523398,JCHAC,A,1144.65,1144.65,1104.90,1109.50,2610,29.23,727
532798,NETWORK18,A,65.00,65.20,63.55,63.95,45275,29.09,665
531761,APOLLOPIPES,A,477.90,495.00,472.95,484.55,5968,29.08,1793
540023,COLORCHIPS,XT,17.89,17.89,17.89,17.89,161413,28.88,1072
533295,PSB,B,18.65,19.05,18.30,18.35,154388,28.77,652
523100,COSMOFE,X,272.15,272.15,272.15,272.15,10524,28.64,330
509567,GOACARBON,B,570.00,584.55,538.30,541.15,5184,28.64,522
532941,CORDSCABLE,B,73.00,75.60,70.85,71.45,39514,28.57,840
534758,CIGNITI,A,650.00,650.00,578.80,582.90,4802,28.53,478
540146,ACML,M,56.80,56.95,56.00,56.95,50000,28.46,25
532543,GULFPETRO,B,50.80,52.30,49.80,51.15,55772,28.44,717
500413,THOMASCOOK,A,75.00,76.45,74.45,75.35,37587,28.38,794
500187,AGI,B,315.35,322.35,314.10,315.50,8964,28.38,681
523694,APCOTEXIND,A,502.70,507.35,490.15,498.10,5683,28.19,679
542773,IIFLSEC,A,69.10,69.60,67.75,68.40,40957,28.17,1292
531360,GOLECHA,XT,53.30,53.30,48.70,53.30,53147,28.13,132
500048,BEML,A,1538.30,1543.10,1524.80,1532.20,1833,28.11,252
542383,RITCO,T,170.25,178.80,168.00,170.10,16467,28.02,59
532937,KUANTUM,B,156.70,156.70,151.25,152.00,18156,27.98,514
532641,NDL,B,28.90,30.70,28.15,29.30,93261,27.91,701
532699,ROHLTD,B,280.20,285.00,264.10,267.60,10335,27.86,685
505010,AUTOAXLES,B,1994.00,1994.95,1960.05,1972.70,1397,27.66,374
511589,AVONMORE,X,80.00,81.90,76.80,78.10,34828,27.62,156
530689,LYKISLTD,XT,48.00,49.50,45.20,47.85,57531,27.62,287
523630,NFL,A,51.40,51.95,51.00,51.10,53780,27.59,650
543539,MODIS,M,500.00,500.00,486.00,486.00,5600,27.46,8
526987,URJAGLOBA,T,11.11,11.30,11.00,11.04,247226,27.37,1519
532309,GEPIL,B,141.20,144.90,140.00,143.70,19228,27.36,394
540956,BHATIA,T,35.00,36.40,34.00,35.50,77293,27.36,632
523558,SWISSMLTRY,XT,20.40,20.80,20.05,20.20,134446,27.30,681
543427,MEDPLUS,B,583.60,591.60,575.00,582.10,4681,27.28,923
530017,SIL,T,30.85,30.85,28.35,28.55,94284,27.16,553
532714,KEC,A,418.45,419.15,409.10,410.00,6608,27.14,362
506285,BAYERCROP,A,4729.55,4742.80,4651.85,4670.75,578,27.11,352
524709,NACLIND,B,83.30,88.05,82.55,85.05,31462,27.08,612
517236,CALCOM,XT,144.90,151.50,142.50,151.50,18156,26.94,243
543261,BIRET,IF,295.00,299.50,295.00,298.42,9041,26.87,1164
543334,NUVOCO,A,384.10,385.00,379.25,381.15,7021,26.78,514
524648,INDOAMIN,B,121.20,124.70,118.85,120.30,22161,26.77,787
522251,CENLUB,X,141.00,147.90,138.05,143.15,18458,26.67,153
543331,MOL,A,115.65,117.35,114.95,115.45,23032,26.64,420
530845,SUNSHIEL,X,609.50,627.70,601.00,617.05,4296,26.53,100
532890,TAKE,B,24.75,25.40,23.65,24.80,107605,26.45,719
543329,WINDLAS,B,251.65,255.85,236.55,241.25,10777,26.42,631
532486,POKARNA,A,460.10,477.00,450.60,457.35,5781,26.41,630
507621,MLKFOOD,XT,535.10,535.10,506.55,533.60,4956,26.35,162
539332,NAVKARCORP,B,56.40,57.10,54.90,55.20,47027,26.29,576
532384,TYCHE,X,130.15,133.30,128.65,130.20,19982,26.20,251
540796,RATNABHUMI,T,93.50,93.50,93.00,93.25,28000,26.10,27
532785,RUCHIRA,B,134.95,134.95,126.35,126.85,20302,26.09,900
530079,FAZE3Q,X,313.10,317.50,305.05,307.20,8429,26.08,220
533023,ZFCVINDIA,A,9907.00,9945.00,9750.00,9833.15,263,26.01,178
540212,TCIEXP*,A,1840.05,1845.25,1816.00,1841.90,1416,25.95,355
540393,SMLT,B,139.85,139.85,131.95,135.70,18983,25.92,489
524288,AIMCOPEST,X,205.00,206.00,196.00,197.90,12940,25.87,248
543397,SAPPHIRE,B,1360.10,1373.50,1349.45,1366.25,1890,25.81,451
517500,ROTO,B,436.00,443.05,423.90,425.60,5998,25.71,254
532666,FCSSOFT,B,2.68,2.70,2.63,2.66,964836,25.67,1163
543578,OLATECH,M,116.10,122.95,114.10,114.70,22000,25.67,11
533137,DEN,B,33.40,33.95,33.05,33.30,77035,25.66,608
520021,OMAXAUTO,B,66.65,68.00,63.00,63.70,39784,25.57,717
533210,KRITINUT,B,58.90,58.90,54.10,54.70,45884,25.45,1174
507514,SDBL,B,112.30,113.65,110.35,112.05,22704,25.37,575
509675,HIL,A,2678.95,2678.95,2612.55,2640.55,956,25.33,312
540695,DWL,M,109.50,109.50,109.50,109.50,23100,25.29,2
532365,DSSL,B,339.00,349.45,336.00,336.80,7330,25.28,261
533156,VASCONEQ,B,34.00,34.00,31.05,31.20,79013,25.22,734
509715,JAYSHREETEA,B,104.00,104.00,94.95,98.35,25714,25.19,742
505242,DYNAMATECH,B,2385.70,2435.75,2352.80,2370.30,1051,25.19,382
500023,ASIANHOTNR,B,91.90,92.85,90.70,91.00,27653,25.19,66
524348,AARTIDRUGS,A,468.00,472.70,464.75,465.10,5404,25.16,277
532900,PAISALO,A,89.80,89.80,87.00,87.40,28384,25.14,419
512097,SAICOM,X,0.81,0.81,0.76,0.79,3137027,25.08,1175
539115,ALAN SCOTT,X,47.70,47.95,46.00,47.95,52363,24.99,104
531431,SHAKTIPUMP,B,474.50,479.80,468.00,471.45,5258,24.95,743
504959,STOVACQ,X,2650.20,2800.00,2647.00,2796.30,903,24.91,69
509020,RUCHINFRA,T,11.02,11.72,11.02,11.72,215361,24.89,420
543490,GMRP&UI,B,23.70,24.70,23.40,23.85,103545,24.89,679
514043,HIMATSEIDE,A,99.55,100.90,97.70,98.10,25148,24.88,728
523319,BALMLAWRIE,A,114.75,114.85,112.75,113.05,21897,24.83,863
524598,AKSCHEM,B,320.80,322.50,291.05,299.75,8235,24.74,517
523574,FEL,T,1.71,1.76,1.69,1.70,1422004,24.56,559
539428,TEJNAKSH,B,122.00,122.00,115.00,117.60,20379,24.45,86
542852,VISHWARAJ,B,16.40,16.40,16.00,16.15,151661,24.42,573
500243,KIRLOSIND,B,1860.50,1860.50,1780.80,1804.00,1344,24.42,244
539940,MAXVIL,B,177.00,179.40,170.45,176.65,13950,24.29,780
500168,GOODYEAR,B,1089.95,1089.95,1066.00,1078.15,2243,24.23,381
533269,WABAG,A,283.45,283.45,272.50,277.65,8776,24.20,519
504741,INDIANHUME,B,158.00,160.45,156.50,158.85,15165,24.11,510
543595,EPBIO,M,238.05,248.85,238.05,239.00,10000,24.09,10
524370,BODALCHEM,A,84.40,84.40,81.75,81.95,29165,24.06,782
509525,EMPIND,X,726.90,726.90,700.00,708.90,3405,24.02,101
532285,GEOJITFSL,B,46.50,47.05,46.25,46.45,51347,23.97,833
504132,PERMAGN,X,620.00,620.00,580.00,587.65,4045,23.91,165
532892,MOTILALOFS,A,694.45,696.00,687.50,692.10,3460,23.91,584
532940,JKIL,B,277.05,277.35,270.50,272.30,8736,23.91,458
538706,ULTRACAB,X,26.30,26.90,25.50,25.75,92690,23.91,143
505590,SVPGLOB,B,34.80,35.30,32.80,34.05,70504,23.90,546
523323,KOVAI,B,1620.10,1649.75,1577.45,1607.95,1488,23.85,308
500108,MTNL,A,22.00,22.15,21.50,21.60,109583,23.84,647
532864,NELCAST,B,94.35,97.25,93.35,93.95,24605,23.62,637
541770,CREDITACC,A,998.00,1000.40,989.00,995.70,2366,23.56,316
505850,MANCREDIT,X,120.35,120.35,116.10,118.75,19919,23.54,67
540649,AVADHSUGAR,B,488.00,488.00,469.30,470.50,4965,23.51,635
530215,KINGSINFR,XT,101.90,103.00,99.25,99.55,23343,23.50,118
519602,KELLTONTEC,B,63.90,64.80,63.55,63.75,36457,23.38,673
534976,VMART,A,2846.10,2881.50,2827.20,2832.30,817,23.37,320
531508,EVEREADY,A,334.35,335.35,325.00,327.00,7052,23.30,529
501391,WHBRADY,X,240.00,241.00,211.55,217.55,10417,23.10,266
543335,APTUS,A,330.05,331.80,320.85,322.90,7114,22.98,635
538795,SAPPL,X,299.05,311.00,295.00,297.60,7529,22.93,98
535648,JUSTDIAL,A,610.00,614.00,606.65,608.25,3758,22.92,408
533121,EXPLEOSOL,B,1334.45,1359.45,1280.50,1291.95,1733,22.89,456
509196,MMRUBBR-B,XT,123.95,123.95,118.05,121.60,18506,22.84,100
538351,AFEL,X,11.25,11.99,11.13,11.16,201298,22.78,245
534748,STEELXIND,B,11.85,12.09,11.48,11.60,192560,22.66,451
523411,ADCINDIA,X,447.95,469.00,422.05,426.70,5142,22.65,196
511551,MONARCH,B,371.75,377.50,363.60,369.35,6135,22.64,387
500240,KINETICENG,XT,125.90,126.70,121.65,125.40,18143,22.64,300
504093,PANAENERG,X,271.75,274.75,262.55,264.60,8502,22.61,248
540526,IRBINVIT,IF,61.78,62.26,61.12,61.90,36420,22.54,183
504614,SARDAEN,A,866.85,878.30,854.50,870.40,2597,22.53,457
500355,RALLIS,A,227.00,228.15,224.85,225.30,9951,22.53,629
524332,BCLIL,B,319.00,330.00,313.55,316.95,7079,22.52,605
543599,KSOLVES,B,455.90,459.30,436.00,438.40,4986,22.47,787
530747,INDOASIAF,X,10.05,10.05,9.45,9.45,237590,22.46,70
539917,NAGARFERT,T,8.68,8.68,8.01,8.68,259277,22.45,370
532617,JETAIRWAYS,Z,85.80,89.00,85.80,87.30,25761,22.41,499
500307,NIRLON,B,380.05,380.05,370.05,373.85,6005,22.40,102
539222,GROWINGTON,M,75.00,75.00,74.00,74.50,30000,22.36,11
526217,HITECHCORP,B,248.00,248.00,235.00,241.60,9255,22.35,109
542730,ICICIBANKN,B,42.20,42.38,42.00,42.19,53009,22.34,48
532612,INDOCO,A,358.50,358.90,343.65,346.60,6342,22.32,635
540642,SALASAR,B,29.10,30.10,27.85,28.70,77333,22.30,855
500039,BANCOINDIA,B,192.60,196.90,192.60,193.50,11481,22.29,862
540749,MASFIN,A,888.90,892.75,871.75,876.25,2522,22.27,476
531795,ATULAUTO,B,267.65,270.00,261.10,262.40,8411,22.24,560
500365,WELSPLSOL,X,16.35,16.70,15.85,16.10,138410,22.22,303
500439,VHL,B,3067.10,3086.95,3001.00,3010.95,734,22.17,59
523011,WEIZMANIND,B,119.00,126.95,118.15,119.30,18004,22.06,1088
532794,ZEEMEDIA,T,14.65,14.85,14.05,14.45,152262,22.03,585
507747,TTKHEALTH,B,921.90,939.00,900.00,908.65,2391,21.92,295
