Security Code,Security Name,Security Group,Open,High,Low,LTP,No. of Shares Traded,Total Turnover (my image Lac),No. of Trades
500472,SKFINDIA,A,4944.95,4944.95,4790.00,4899.60,877,42.60,398
524444,EVEXIA,X,1.66,1.73,1.64,1.70,2513424,42.44,1415
531752,BIOGEN,X,0.93,0.96,0.91,0.93,4544333,42.17,3291
505978,TRITONV,X,1754.40,1754.40,1685.00,1690.00,2446,42.01,137
532163,SAREGAMA,A,384.00,387.55,380.00,384.65,10915,42.00,726
539428,TEJNAKSH,B,120.50,120.70,114.00,115.50,35216,41.97,207
530589,PRIMAPLA,X,100.20,100.20,92.55,93.95,43494,41.83,370
504966,TINPLATE,A,321.05,324.55,318.05,321.45,13002,41.65,1021
530557,NCLRESE,X,0.55,0.57,0.54,0.56,7572707,41.52,3283
524226,GAEL,A,232.00,240.35,231.50,238.95,17515,41.40,820
590066,KCP,B,130.00,133.00,128.15,132.00,31478,41.37,1150
500227,JINDALPOLY,A,838.95,848.45,815.55,819.70,4977,41.17,721
532798,NETWORK18,A,63.30,64.40,62.85,63.15,64874,41.16,894
523229,BHARATSE,X,100.95,101.00,94.00,97.05,42339,41.12,422
541578,VARROC,A,290.00,295.10,287.40,290.45,14072,40.99,718
533156,VASCONEQ,B,31.30,32.50,30.90,31.80,128456,40.92,1091
500031,BAJAJELEC,A,1158.95,1158.95,1131.05,1136.45,3587,40.88,499
538975,SHREESEC,X,20.00,20.00,18.50,18.55,218021,40.83,269
531888,REXNORD,X,116.05,121.10,115.00,116.45,34803,40.81,491
531201,SHILCTECH,X,805.10,821.00,751.00,817.65,5162,40.81,291
532329,DANLAW,X,276.00,289.80,257.05,259.80,15098,40.63,325
532779,TORNTPOWER,A,508.10,522.25,508.10,518.90,7806,40.52,569
534691,COMCL,X,17.70,20.40,16.20,18.41,219841,40.49,725
500250,LGBBROSLTD,A,691.75,711.00,691.00,703.65,5772,40.47,610
500238,WHIRLPOOL,A,1535.00,1540.00,1520.00,1526.85,2626,40.11,769
530201,KALLAM,X,11.10,11.10,10.01,10.83,375410,40.03,860
535267,COMFINCAP,X,71.75,72.90,71.00,71.40,55195,39.77,149
543217,MINDSPACE,IF,335.05,342.00,335.05,339.47,11734,39.68,960
507944,BAJAJST,X,870.00,889.45,856.00,861.05,4570,39.67,334
539226,RUDRA,T,99.80,102.65,98.00,102.65,39061,39.60,209
590106,BANKBEES,B,425.54,429.39,423.79,428.41,9268,39.56,224
533107,RNAVAL,Z,2.90,2.95,2.67,2.95,1362147,39.50,554
532684,EKC,A,99.05,102.00,99.05,100.25,39195,39.44,1020
513519,PITTIENG,B,292.65,298.45,283.55,287.95,13375,39.28,755
513023,NAVA,A,187.00,190.20,187.00,188.45,20783,39.16,652
538868,CSL,XT,51.00,51.00,48.00,49.45,79931,39.16,226
520073,RACLGEAR,X,609.45,610.00,591.05,594.80,6525,39.10,201
532624,JINDALPHOT,B,324.55,374.05,324.55,362.35,10713,39.04,881
524200,VINATIORGA,A,2096.80,2124.80,2085.05,2103.90,1853,39.01,497
524687,BASANTGL,X,20.00,20.75,19.50,20.60,193584,38.96,1108
543187,POWERINDIA,A,3041.70,3041.70,2981.00,2995.30,1296,38.94,359
539686,KPEL,T,359.00,368.95,358.00,363.75,10744,38.82,280
539551,NH,A,779.00,779.00,755.55,759.35,5110,38.81,548
540212,TCIEXP*,A,1879.40,1891.90,1874.80,1887.55,2048,38.60,395
511589,AVONMORE,X,75.00,77.00,69.00,75.10,52335,38.56,471
532926,JYOTHYLAB,A,195.95,197.50,193.90,194.10,19682,38.40,642
524735,HIKAL,A,329.75,334.30,329.00,331.90,11542,38.21,845
515043,SAINTGOBAIN,X,97.45,97.45,95.30,96.05,39615,38.19,676
514043,HIMATSEIDE,A,98.00,98.00,94.80,95.60,39767,38.17,1196
533553,TDPOWERSYS,B,102.15,106.15,101.00,104.75,36793,38.13,1161
500459,PGHH,A,13926.15,14003.15,13851.80,13985.00,273,38.04,155
532834,CAMLINFINE,A,153.05,156.95,153.05,156.15,24463,38.03,767
531109,ISHANCH,X,64.15,65.70,61.00,61.70,60180,37.92,750
516108,STHINPA,X,120.00,120.00,118.00,119.10,31704,37.80,241
508486,HAWKINCOOK,B,6451.90,6500.00,6400.00,6403.80,588,37.75,154
532900,PAISALO,A,85.75,87.45,82.90,85.75,44371,37.74,622
543590,RHETAN,M,156.00,158.00,155.05,156.85,24000,37.74,11
500660,GLAXO,A,1347.90,1350.20,1326.00,1329.90,2812,37.66,648
524091,ACRYSIL,A,482.00,503.90,482.00,499.35,7601,37.65,611
543311,IPL,A,261.50,267.80,256.90,265.85,14296,37.65,480
533088,MHRIL,A,265.65,271.00,263.80,267.70,14124,37.56,811
541540,SOLARA,A,445.05,465.00,445.05,458.80,8211,37.51,1413
531120,PATELENG,B,21.90,22.20,21.65,21.80,170083,37.33,467
540203,SFL,A,2773.00,2778.55,2685.00,2727.65,1358,37.27,454
531795,ATULAUTO,B,274.70,276.15,266.80,268.05,13789,37.24,722
524634,ALUFLUOR,X,319.00,322.00,305.70,316.55,11780,37.14,225
532456,COMPUAGE,B,23.05,25.25,22.85,24.75,154903,37.04,1245
536773,JPOLYINVST,B,588.00,604.75,578.85,593.45,6256,36.94,758
539222,GROWINGTON,M,74.90,74.90,72.65,73.55,50000,36.90,13
500674,SANOFI,A,5585.00,5607.90,5555.00,5597.50,659,36.84,161
517449,MAGNAELQ,XT,415.80,415.80,415.80,415.80,8859,36.84,68
526829,CONFIPET,A,74.55,76.25,74.55,76.10,48719,36.80,650
532300,WOCKPHARMA,A,239.65,239.65,234.40,237.00,15529,36.75,853
526159,NIKHILAD,X,177.60,177.60,177.60,177.60,20666,36.70,840
530363,UGARSUGAR,B,74.60,76.75,72.40,76.30,48158,36.42,732
500048,BEML,A,1485.05,1534.00,1485.05,1498.80,2401,36.19,382
526117,SHERVANI,X,307.50,307.50,306.95,307.50,11744,36.11,153
539334,SHREEPUSHK,B,208.00,214.00,205.30,211.30,17107,36.09,890
526521,SANGHIIND,T,63.25,63.25,63.25,63.25,57022,36.07,120
502865,FORBESCO,A,668.05,678.00,655.15,660.20,5434,36.00,363
531503,MARIS,X,70.75,71.55,65.15,66.50,53643,35.79,547
523850,AXTEL,X,257.00,264.00,255.00,257.70,13726,35.75,256
517174,HONAUT,A,39017.25,39480.95,38900.00,39384.95,91,35.67,68
539785,PDMJEPAPER,B,49.40,51.00,49.40,49.80,70605,35.66,832
533138,ASTEC,A,2205.00,2215.00,2150.00,2156.30,1629,35.60,509
520008,RICOAUTO,B,56.85,58.80,56.85,57.65,61284,35.57,782
538896,KANCHI,X,538.90,620.00,538.00,549.45,6323,35.49,287
523539,PRECWIRE,B,102.00,107.75,98.50,106.45,34266,35.46,990
502168,NCLIND,B,174.00,182.75,174.00,176.45,19884,35.37,790
543614,TIPSFILMS,B,555.60,575.00,523.55,536.90,6427,35.25,531
539518,UDAYJEW,XT,136.70,143.50,129.90,143.25,26032,35.24,680
532553,WELENT,B,138.20,141.00,134.00,135.20,25816,35.15,912
540061,BIGBLOC,T,164.00,164.00,154.05,157.70,22570,35.11,402
500777,TNPETRO,B,90.50,91.20,89.00,89.25,39117,35.10,1498
512573,AVANTI,A,433.15,434.75,428.45,431.85,8151,35.10,495
511557,PROFINC,X,1.80,1.92,1.76,1.91,1891863,35.03,733
542654,VRFILMS,M,235.00,289.85,235.00,254.40,13500,35.00,53
533162,HATHWAY,A,16.05,16.05,15.90,15.95,218796,34.96,751
530011,MANGCHEFER,B,81.00,84.00,80.85,83.35,42246,34.85,1177
533033,ISGEC,A,492.05,497.00,478.35,480.75,7147,34.77,910
538964,MERCURYLAB,X,838.05,838.05,838.05,838.05,4144,34.73,91
540757,SCPL,M,676.95,676.95,661.00,663.00,5200,34.71,25
532528,DATAMATICS,B,312.05,324.25,312.05,315.45,10923,34.68,575
530621,AAIL,X,79.55,79.55,74.45,75.20,45244,34.65,231
539201,SATIA,B,140.35,142.00,139.20,139.90,24599,34.48,749
500027,ATUL,A,8347.00,8354.85,8251.10,8302.40,415,34.45,303
530125,SAMRATPH,XT,936.90,936.90,936.90,936.90,3666,34.35,180
543299,SHYAMMETL,A,299.50,304.10,298.85,303.05,11347,34.31,880
532967,KIRIINDUS,A,482.40,486.95,476.10,479.35,7092,34.16,612
524520,KMCSHIL,B,67.70,68.00,66.00,66.45,51135,34.11,565
542580,AARTECH,M,60.20,60.95,60.00,60.00,56000,34.06,13
539177,AIIL,B,244.50,244.50,233.05,235.45,14326,33.94,438
538891,MCLOUD,X,326.95,329.00,316.00,324.15,10483,33.86,83
500060,BIRLACABLE,B,144.05,150.00,144.05,146.75,22950,33.86,987
524752,DECIPHER,X,29.05,29.70,29.05,29.20,115903,33.77,806
590005,TIDEWATER,B,1011.05,1025.00,1004.00,1010.15,3335,33.71,583
532613,VIPCLOTHNG,B,41.75,41.80,39.90,41.30,82740,33.67,690
541400,ZIMLAB,X,345.55,345.55,340.00,345.55,9704,33.53,164
535958,ESSENTIA,B,6.61,7.10,6.57,7.04,495318,33.47,228
532221,SONATSOFTW,A,539.50,550.60,536.95,546.75,6156,33.46,441
513269,MANINDS,B,87.20,87.20,77.60,80.30,41697,33.45,983
505368,REVATHI,B,988.00,1029.95,905.30,1002.25,3394,33.42,520
532509,SUPRAJIT,A,334.85,336.85,331.55,334.50,9994,33.39,389
537750,KIRANVYPAR,X,154.00,154.90,151.00,153.25,21823,33.38,87
500710,AKZOINDIA,A,2300.05,2389.75,2279.10,2305.10,1440,33.35,608
533263,GREENPOWER,B,8.65,8.75,8.55,8.58,386805,33.33,510
539196,AEL,X,52.80,53.05,48.60,50.00,66100,33.26,475
506076,GRINDWELL,A,2050.05,2080.00,2035.00,2048.00,1606,33.02,500
519602,KELLTONTEC,B,63.85,65.50,63.15,63.90,51549,32.98,1097
500193,HLVLTD,B,11.45,12.45,11.26,11.97,272053,32.88,425
539151,ARFIN,X,24.45,24.45,22.05,22.25,146683,32.88,583
530549,SHILPAMED,A,289.00,294.20,287.05,288.75,11283,32.67,987
532365,DSSL,B,325.00,344.25,322.05,325.00,9886,32.58,211
500298,NATPEROX,X,1525.00,1530.00,1480.00,1487.15,2172,32.54,309
539597,JSLHISAR,A,322.15,331.35,319.85,327.90,9938,32.46,851
507998,SIMMOND,XT,69.00,69.00,64.20,66.25,50283,32.45,137
543595,EPBIO,M,216.00,216.00,215.70,215.70,15000,32.36,15
541988,AAVAS,A,2033.90,2049.10,2024.75,2035.10,1585,32.31,573
540686,SMRUTHIORG,X,220.10,220.10,206.95,211.25,15421,32.27,198
533272,JWL,T,82.90,82.90,78.10,78.60,40004,32.26,353
540935,GALAXYSURF,A,2920.05,2970.55,2872.60,2911.15,1107,32.23,508
514442,SRIKPRIND,X,26.10,26.25,24.00,26.25,123480,32.22,274
524648,INDOAMIN,B,119.35,120.60,115.10,116.35,27669,32.19,988
500404,SUNFLAG,B,86.55,88.00,86.00,86.30,37203,32.12,772
530053,REALECO,XT,24.25,25.45,24.25,25.45,125589,31.86,40
532892,MOTILALOFS,A,688.90,693.40,685.55,687.80,4593,31.64,545
541152,GOYALALUM,B,157.40,159.45,147.80,155.45,20298,31.63,204
526981,SHBAJRG,X,190.00,192.90,182.00,184.65,16851,31.52,286
531129,INANI,X,24.00,26.00,23.50,25.70,125580,31.50,381
540544,PSPPROJECT,A,619.35,632.00,619.00,629.50,5035,31.42,544
509048,LANCORHOL,X,31.25,31.25,27.60,28.05,110658,31.33,216
532732,KKCL,B,490.55,490.55,476.50,485.25,6478,31.32,434
542905,HINDWAREAP,A,338.50,342.90,331.25,334.25,9285,31.30,967
540768,MAHLOG,A,495.00,500.05,492.05,499.25,6265,31.07,402
533470,RUSHIL,B,452.00,452.00,422.00,425.25,7253,31.06,587
543254,AWHCL,B,330.10,335.80,328.40,331.95,9336,31.05,697
530019,JUBLPHARMA,A,391.80,392.00,379.80,389.50,8006,31.00,564
513010,TATASTLLP,A,662.95,663.15,648.15,653.65,4752,30.96,434
523630,NFL,A,50.50,51.05,49.15,49.45,62058,30.75,611
538635,SNOWMAN,B,37.70,38.70,37.30,37.50,80806,30.72,1062
531726,PANCHSHEEL,XT,301.05,311.90,297.35,297.35,10157,30.51,283
540078,MITSU,B,230.50,249.20,230.50,248.10,12525,30.48,563
532713,SAKUMA,B,14.60,15.35,14.60,15.15,203021,30.32,449
523610,ITI,A,108.15,109.80,107.90,108.15,27922,30.31,656
532942,KNRCON,A,238.00,245.05,235.05,239.05,12664,30.28,736
522034,SHANTIGEAR,B,365.95,379.60,364.00,372.55,8114,30.27,782
526821,DAICHI,X,390.00,418.00,390.00,410.00,7369,30.20,180
539302,POWERMECH,B,1791.00,1802.00,1763.60,1795.95,1687,30.11,612
543637,PACE,M,45.60,45.60,45.60,45.60,66000,30.10,44
519003,MODINATUR,X,214.20,214.20,202.70,207.70,14448,30.00,129
532927,ECLERX,A,1418.95,1433.00,1414.80,1421.20,2104,29.94,344
532888,ASIANTILES,B,52.05,52.80,51.80,51.90,57291,29.90,1101
526899,HFIL,X,21.80,22.50,21.15,21.85,135304,29.81,461
532349,TCI,A,663.45,667.00,650.70,659.90,4535,29.79,290
505872,WPIL,X,1195.00,1237.95,1172.50,1225.80,2449,29.76,196
533336,DHUNINV,B,780.00,780.00,701.00,717.05,4054,29.76,546
540788,ASPIRA,X,41.60,44.00,41.60,43.40,69142,29.76,41
531335,ZYDUSWELL,A,1587.00,1603.00,1570.35,1597.55,1868,29.74,476
523792,MAZDALTD,B,712.05,728.00,659.40,668.10,4328,29.67,634
501848,GLOBOFFS,X,56.85,58.00,55.50,56.65,51877,29.55,178
531069,VIJSOLX,XT,887.90,887.90,820.00,829.55,3507,29.54,236
533108,BTTL,X,19.70,20.00,17.00,17.65,160847,29.48,631
543489,GATEWAY,B,73.05,73.75,71.30,73.45,40703,29.46,1825
506767,ALKYLAMINE,A,2905.95,2905.95,2840.00,2849.45,1027,29.30,277
532944,ONMOBILE,A,105.05,106.60,105.05,105.90,27541,29.24,609
532929,BRIGADE,A,519.95,520.60,491.00,497.60,5836,29.14,590
532331,AJANTPHARM,A,1264.25,1281.95,1256.50,1278.85,2297,29.14,411
538838,ICL,XT,88.90,88.90,80.50,88.60,32727,29.07,149
504000,ELPROINTL,B,71.25,74.95,71.25,73.55,39323,29.02,219
502937,KESORAMIND,B,55.50,57.85,55.50,56.95,50621,28.80,996
538057,CPSEETF,A,38.16,38.49,38.16,38.37,75054,28.78,402
500097,DALMIASUG,A,332.80,340.00,323.70,338.95,8590,28.77,611
538607,TOYAMSL,XT,11.80,11.80,11.32,11.43,249253,28.74,310
514167,GANECOS,B,817.05,848.65,817.05,843.70,3423,28.69,523
523574,FEL,T,1.82,1.84,1.75,1.79,1561642,28.53,739
543275,ANURAS,A,747.00,747.20,734.10,744.00,3849,28.50,332
506194,ASL,B,231.15,238.00,227.50,234.75,12249,28.47,621
531569,SANJIVIN,X,50.15,50.15,43.30,44.55,62547,28.44,357
539122,BODHTREE,X,17.90,17.90,14.40,16.00,183997,28.44,477
513375,CARBORUNIV,A,798.05,815.00,798.05,812.00,3501,28.19,427
500165,KANSAINER,A,438.55,445.45,438.55,443.75,6362,28.16,451
500042,BASF,A,2692.40,2692.95,2627.80,2654.20,1061,28.13,327
533329,INDTERRAIN,B,71.80,76.40,71.80,74.70,37492,28.10,1009
543238,UTIAMC,A,682.00,691.95,682.00,684.95,4085,27.99,472
500108,MTNL,A,21.35,21.40,21.00,21.05,131592,27.89,633
522122,VOITHPAPR,X,1180.10,1197.00,1156.25,1186.15,2371,27.80,113
532404,7TEC,X,48.00,52.70,45.10,50.15,56003,27.67,426
505526,DOLATALGO,B,67.00,72.45,67.00,70.70,39273,27.63,1079
533477,ENKEIWHEL,X,531.15,548.85,515.20,534.55,5191,27.61,132
534804,CARERATING,A,535.25,538.00,522.00,531.35,5206,27.55,622
543625,SECURCRED,B,90.00,96.00,88.55,95.25,29384,27.52,741
505232,VELJAN,X,1285.00,1290.00,1199.00,1243.20,2199,27.52,175
531768,POLYMED,A,975.70,981.65,962.45,973.10,2838,27.51,519
517059,SALZER,B,266.75,272.50,262.80,267.60,10207,27.39,608
504176,HIGHENE,X,324.05,329.80,314.05,321.00,8536,27.38,266
508807,ISTLTD,X,511.00,511.00,480.00,506.95,5503,27.29,181
539470,SHREEGANES,X,1.99,2.00,1.86,1.93,1405619,27.18,1299
539889,PARAGMILK,B,105.60,107.45,100.00,102.90,25842,27.17,614
542141,TECHNOE*,A,284.95,287.50,278.60,285.45,9585,27.16,526
543417,RATEGAIN,B,285.00,286.20,279.50,282.20,9606,27.12,640
523369,DCMSRMIND,B,73.55,73.55,71.15,71.70,37452,27.06,826
500403,SUNDRMFAST,A,916.30,938.00,916.30,925.50,2906,26.99,531
532729,UTTAMSUGAR,B,244.85,256.75,239.95,250.75,10794,26.89,576
505693,LATIMMETAL,X,11.33,11.49,9.21,11.14,255607,26.84,852
543350,VIJAYA,A,467.85,468.45,452.75,454.55,5848,26.84,529
509079,GUFICBIO,B,211.10,216.25,210.50,211.50,12607,26.82,836
500187,AGI,B,314.90,317.90,312.35,313.90,8503,26.78,493
500405,SPLPETRO,A,786.70,789.60,771.45,779.30,3435,26.74,400
543322,GLS,A,421.05,427.95,421.05,424.20,6290,26.72,596
524774,NGLFINE,B,1747.20,1787.70,1701.00,1708.20,1530,26.70,344
522263,JMCPROJECT,B,123.80,125.95,121.05,121.65,21761,26.69,889
542666,GKP,T,28.85,29.50,27.65,28.40,94863,26.67,759
524314,GUJTERC,X,17.50,19.10,17.00,18.00,145762,26.57,238
524394,VIMTALABS,B,484.80,489.00,474.20,481.90,5522,26.56,592
531780,KACL,XT,68.15,68.50,62.00,62.00,41585,26.53,696
539479,GTV,X,329.00,329.00,311.90,325.60,8283,26.49,208
533602,LESHAIND,X,7.00,7.07,6.95,6.99,377605,26.40,1429
531358,CHOICEIN,B,274.00,278.25,272.50,272.65,9620,26.37,335
524370,BODALCHEM,A,80.00,80.00,77.70,78.35,33456,26.23,630
530315,HINDTIN,X,105.00,106.00,103.15,104.05,24938,26.16,259
541161,KBCGLOBAL,T,2.60,2.74,2.58,2.71,969370,26.06,575
539871,THYROCARE,A,635.00,645.20,635.00,639.75,4068,26.03,580
530431,ADORFO,X,76.85,77.35,75.50,77.15,34044,26.01,242
540125,RADHIKAJWE,B,140.00,145.50,130.00,139.25,19399,25.95,803
542019,SHUBHAM,B,38.55,38.55,37.40,38.55,67240,25.89,430
533023,ZFCVINDIA,A,9718.80,9720.00,9502.05,9601.15,268,25.88,146
543606,CONTAINE,M,40.20,42.00,40.20,40.25,64000,25.88,8
542684,PPL,B,167.95,167.95,161.75,163.00,15860,25.85,694
532847,HILTON,B,78.85,78.85,76.45,77.65,32963,25.84,502
539332,NAVKARCORP,B,54.50,55.30,54.10,54.40,47165,25.76,780
517498,WEBELSOLAR,B,91.80,91.95,90.50,91.55,28282,25.75,772
502180,SHREDIGCEM,B,65.50,69.30,65.50,68.75,37528,25.64,561
540956,BHATIA,T,35.75,36.40,33.80,34.85,73084,25.59,557
540497,SCHAND,B,166.00,172.30,163.25,167.65,15378,25.59,529
530045,TITANSEC,X,19.60,21.90,18.70,21.30,125346,25.55,381
532654,MCLEODRUSS,B,29.05,29.50,28.15,28.45,88709,25.54,752
542772,IIFLWAM,A,1762.75,1830.00,1752.05,1766.75,1422,25.54,396
521070,ALOKTEXT,T,15.90,16.10,15.65,15.80,161285,25.45,438
522004,BATLIBOI,X,60.00,61.00,54.65,55.40,44695,25.40,336
539150,PNCINFRA,A,251.50,258.90,251.50,253.55,9944,25.30,739
506128,PARNAXLAB,X,84.15,84.15,73.50,75.10,32771,25.28,324
538875,SELLWIN,X,24.00,24.10,22.55,22.95,107338,25.17,148
524654,NATCAPSUQ,X,545.60,565.00,535.00,538.40,4610,25.15,260
532804,TIIL,B,840.95,878.05,832.25,869.50,2951,25.12,514
543260,STOVEKRAFT,A,636.05,636.05,618.10,621.60,3997,25.06,499
532503,RAJPALAYAM,X,771.00,775.00,753.20,760.50,3290,25.04,194
523558,SWISSMLTRY,XT,19.35,19.85,19.35,19.75,127569,25.01,642
519566,SIMRAN,X,158.00,158.00,143.00,145.65,16964,24.99,292
505681,BIMETAL,X,427.00,478.00,421.00,454.35,5548,24.91,249
506414,FERMENTA,X,186.55,188.70,180.20,182.80,13545,24.86,425
514316,RAGHUSYN,X,164.70,164.70,152.00,158.20,15962,24.83,166
522005,AUSTENG,X,111.50,117.00,110.55,112.00,21754,24.71,172
542907,PRINCEPIPE,A,561.05,567.95,549.10,551.70,4399,24.64,551
533259,SASTASUNDR,B,293.50,315.00,291.00,301.20,7955,24.62,499
532212,ARCHIES,B,18.65,21.65,18.30,21.10,117113,24.58,908
541301,ORIENTELEC,A,261.25,266.00,261.00,264.15,9300,24.53,605
543358,SANSERA,A,736.00,744.75,727.00,739.75,3330,24.48,848
514418,MANORG,B,541.25,544.00,523.50,538.60,4552,24.47,384
530367,NRBBEARING,A,149.00,149.85,147.30,147.55,16499,24.40,603
533286,MOIL,A,152.05,154.45,152.05,153.40,15838,24.33,625
539730,FREDUN,X,1299.95,1299.95,1231.00,1257.85,1932,24.31,207
532345,GATI,A,163.00,168.65,163.00,167.35,14558,24.23,434
500429,UNIPHOS,B,134.05,139.50,133.10,138.70,17582,24.15,582
541403,DOLLAR,A,439.55,446.90,433.55,436.60,5464,24.13,813
540145,VALIANTORG,A,646.60,654.35,637.85,651.55,3713,24.05,613
523537,APMIN,X,62.35,63.85,61.00,62.55,38243,23.98,212
500120,DIAMINESQ,X,523.95,523.95,523.95,523.95,4563,23.91,115
543288,DEEPIND,B,263.75,276.10,263.75,271.80,8796,23.86,461
500153,GANESHBE,B,139.00,144.85,139.00,140.55,16649,23.60,567
500500,HINDMOTORS,B,17.20,17.25,16.45,16.70,140171,23.60,551
543256,RFLL,X,20.10,20.50,18.35,19.95,118564,23.59,67
530845,SUNSHIEL,X,605.00,612.50,575.05,585.30,3974,23.58,127
530129,NILE,X,597.00,613.00,595.05,608.75,3880,23.49,136
530961,VIKASECO,B,3.45,3.48,3.40,3.41,686894,23.48,488
590073,WHEELS,B,650.00,650.00,617.80,631.00,3704,23.47,379
542753,SEACOAST,XT,4.32,4.43,4.13,4.35,541809,23.46,871
531810,METALCO,X,85.00,85.00,82.80,82.80,28124,23.43,173
532735,RSYSTEMINT,B,238.75,243.00,233.25,241.35,9733,23.41,479
539523,ALKEM,A,3140.05,3201.05,3119.95,3131.80,741,23.38,302
540097,VISCO,X,111.80,111.80,101.20,101.45,21440,23.37,349
500166,GOODRICKE,X,210.75,211.00,204.00,205.80,11355,23.34,115
524109,KABRAEXTRU,B,412.35,434.35,411.15,423.40,5506,23.30,641
500052,BEPL,A,109.55,110.65,109.15,109.95,21184,23.27,829
531357,MERMETL,XT,5.52,6.10,5.52,6.10,395150,23.23,565
500268,MANALIPETC,A,82.50,83.45,82.50,83.00,27870,23.14,693
543363,PREVEST,M,370.00,370.00,353.05,355.80,6400,23.11,14
517015,VINDHYATEL,B,1305.00,1369.00,1305.00,1356.60,1718,23.06,477
542285,AXITA,B,35.20,36.70,35.15,35.40,64197,22.95,1127
526747,PGFOILQ,XT,243.00,251.00,238.35,242.05,9516,22.92,189
513434,TATAMETALI,A,773.30,776.95,760.05,768.50,2988,22.89,482
520119,ASAL,B,400.00,409.55,394.00,399.80,5680,22.86,386
539799,BHARATWIRE,B,114.15,115.50,111.00,111.95,20104,22.70,683
543327,EXXARO,B,125.60,125.60,121.85,124.45,18288,22.63,894
505744,FMGOETZE,B,311.00,325.00,311.00,324.60,7045,22.62,545
500655,GRWRHITECH,B,743.00,743.00,710.25,716.25,3129,22.52,501
533208,EMAMIPAP,B,158.10,160.45,156.15,157.65,14282,22.52,485
538778,AKASHDEEP,XT,120.85,120.85,113.20,114.40,19815,22.49,188
517380,IGARASHI,B,413.05,439.00,408.65,434.20,5278,22.39,785
506687,TRANSPEK,B,1750.05,1789.75,1718.80,1732.35,1284,22.35,348
533164,TEXMOPIPES,B,61.20,61.20,59.25,60.10,37171,22.33,765
543249,TARC,B,44.65,45.65,44.20,44.25,49965,22.29,541
540710,CAPACITE,B,155.60,159.00,153.65,157.85,14054,21.98,530
502175,SAURASHCEM,X,59.50,62.00,59.05,60.35,35958,21.93,345
513097,SHBCLQ,B,426.30,426.30,416.00,419.15,5226,21.93,536
500068,DISAQ,X,7865.00,7919.00,7814.00,7814.00,278,21.91,31
517166,SPELS,X,55.90,56.15,54.75,55.90,39217,21.86,497
539725,GOKULAGRO,B,129.40,129.40,121.35,121.65,17694,21.81,950
543599,KSOLVES,B,450.00,450.00,439.80,445.10,4898,21.81,538
590078,MAITHANALL,B,948.60,980.00,946.00,959.90,2288,21.79,469
517514,DHINDIA,XT,58.10,61.75,58.05,58.80,36997,21.75,136
500280,CENTENKA,A,421.25,421.45,414.30,416.80,5193,21.66,595
543527,PRUDENT,B,792.30,806.00,792.30,795.25,2713,21.63,693
500189,NXTDIGITAL,B,428.00,440.05,426.00,436.95,4955,21.55,478
532617,JETAIRWAYS,Z,85.00,86.30,82.00,82.90,25913,21.55,302
505725,AQFINTECH,XT,398.90,406.80,382.00,404.85,5403,21.52,77
531398,SOURCENTRL,XT,178.40,178.60,162.45,175.95,13183,21.50,59
539404,SATIN,B,138.00,138.00,134.60,137.30,15713,21.47,428
532794,ZEEMEDIA,T,15.00,15.50,14.65,15.20,142638,21.41,458
532630,GOKEX,A,363.05,367.15,360.55,362.90,5894,21.38,447
540425,SHANKARA,A,708.35,710.15,700.60,705.05,3035,21.38,477
532716,GILLANDERS,B,73.35,82.45,73.15,79.10,27138,21.35,796
530017,SIL,T,26.35,27.45,26.20,26.25,81172,21.35,541
517035,RIR,X,326.55,334.95,307.55,318.95,6790,21.32,221
533267,CANTABIL,B,1150.00,1159.80,1123.50,1132.15,1864,21.26,352
540526,IRBINVIT,IF,62.23,62.23,61.75,61.99,34276,21.25,199
500292,HEIDELBERG,A,209.50,209.95,206.30,206.45,10174,21.21,416
532256,NSIL,B,2493.95,2565.00,2493.95,2514.70,835,21.18,349
539407,GENCON,B,31.00,32.95,30.50,31.50,65593,21.09,484
500101,ARVIND,A,91.55,92.65,91.55,92.20,22859,21.03,417
533169,MANINFRA,A,83.80,84.90,82.00,82.45,25333,21.01,567
516022,STARPAPER,B,207.95,208.40,201.60,202.80,10178,20.88,607
522134,ARTSONEN,X,82.75,83.95,79.60,82.65,25571,20.85,336
532656,FACORALL,X,7.70,7.70,7.60,7.67,272174,20.84,783
506480,GOCLCORP,B,289.50,299.80,284.65,298.00,7091,20.82,448
533452,DELPHIFX,B,417.00,439.95,417.00,439.35,4833,20.81,989
543283,BARBEQUE,A,1087.25,1114.15,1087.25,1099.85,1884,20.78,599
504741,INDIANHUME,B,154.15,159.05,154.15,156.15,13286,20.75,283
542773,IIFLSEC,A,67.55,69.95,67.55,68.75,30055,20.74,825
532829,LEHAR,X,103.50,103.50,97.10,97.85,20750,20.65,206
543211,BONLON,B,76.50,80.00,74.90,74.90,27553,20.64,36
513262,SSWL,B,167.05,169.50,165.25,166.65,12273,20.49,441
509675,HIL,A,2744.95,2749.00,2626.05,2640.10,771,20.44,239
531489,CGVAK,X,405.00,405.00,385.60,389.30,5150,20.43,185
503722,BANSWRAS,B,109.80,117.65,107.00,116.20,18120,20.35,950
532699,ROHLTD,B,275.15,276.55,267.90,268.95,7496,20.31,374
543367,PARAS,B,636.00,638.35,630.50,633.45,3198,20.31,346
505533,WESTLIFE,A,767.05,780.75,764.95,772.10,2612,20.24,502
540775,KHADIM,B,281.05,284.30,268.50,269.60,7329,20.15,815
530075,SELAN,B,300.60,305.00,296.40,299.55,6646,20.12,781
